"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population","weeknum"
2020-04-30,110,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-04-30,110,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-05-31,141,"กระบี่",0,20,0,0,"Krabi","TH81",347995,NA
2020-05-31,141,"กรุงเทพมหานคร",28,1563,1,24,"Bangkok","TH10",10709136,NA
2020-05-31,141,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-05-31,141,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-05-31,141,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-05-31,141,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-05-31,141,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-05-31,141,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-05-31,141,"ชลบุรี",21,112,0,2,"Chon Buri","TH20",2147385,NA
2020-05-31,141,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-05-31,141,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-05-31,141,"ชุมพร",0,21,1,3,"Chumphon","TH86",441213,NA
2020-05-31,141,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-05-31,141,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-05-31,141,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-05-31,141,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-05-31,141,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-05-31,141,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-05-31,141,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-05-31,141,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-05-31,141,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-05-31,141,"นนทบุรี",2,160,0,3,"Nonthaburi","TH12",1940476,NA
2020-05-31,141,"นราธิวาส",10,43,0,1,"Narathiwat","TH96",610304,NA
2020-05-31,141,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-05-31,141,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-05-31,141,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709,NA
2020-05-31,141,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209,NA
2020-05-31,141,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-05-31,141,"ปราจีนบุรี",1,9,0,1,"Prachin Buri","TH25",669420,NA
2020-05-31,141,"ปัตตานี",1,92,0,1,"Pattani","TH94",557875,NA
2020-05-31,141,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-05-31,141,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-05-31,141,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-05-31,141,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-05-31,141,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-05-31,141,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-05-31,141,"ภูเก็ต",10,227,1,3,"Phuket","TH83",962681,NA
2020-05-31,141,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-05-31,141,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-05-31,141,"ยะลา",13,134,0,2,"Yala","TH95",409580,NA
2020-05-31,141,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-05-31,141,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-05-31,141,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-05-31,141,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-05-31,141,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-05-31,141,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-05-31,141,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-05-31,141,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-05-31,141,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-05-31,141,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-05-31,141,"สงขลา",26,131,0,0,"Songkhla","TH90",1574431,NA
2020-05-31,141,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-05-31,141,"สมุทรปราการ",14,126,0,4,"Samut Prakan","TH11",2968727,NA
2020-05-31,141,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-05-31,141,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-05-31,141,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-05-31,141,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-05-31,141,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-05-31,141,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-05-31,141,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922,NA
2020-05-31,141,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-05-31,141,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-05-31,141,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-05-31,141,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-05-31,141,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-05-31,141,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-05-31,141,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-05-31,141,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-05-31,141,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-05-31,141,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-05-31,141,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-05-31,141,"เชียงใหม่",1,41,0,1,"Chiang Mai","TH50",1809819,NA
2020-05-31,141,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-05-31,141,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-05-31,141,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-05-31,141,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-05-31,141,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-06-30,171,"กระบี่",0,20,0,0,"Krabi","TH81",347995,NA
2020-06-30,171,"กรุงเทพมหานคร",43,1606,0,24,"Bangkok","TH10",10709136,NA
2020-06-30,171,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-06-30,171,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-06-30,171,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-06-30,171,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-06-30,171,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-06-30,171,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-06-30,171,"ชลบุรี",22,134,0,2,"Chon Buri","TH20",2147385,NA
2020-06-30,171,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-06-30,171,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-06-30,171,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-06-30,171,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-06-30,171,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-06-30,171,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-06-30,171,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-06-30,171,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-06-30,171,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-06-30,171,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-06-30,171,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-06-30,171,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-06-30,171,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476,NA
2020-06-30,171,"นราธิวาส",0,43,1,2,"Narathiwat","TH96",610304,NA
2020-06-30,171,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-06-30,171,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-06-30,171,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709,NA
2020-06-30,171,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209,NA
2020-06-30,171,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-06-30,171,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420,NA
2020-06-30,171,"ปัตตานี",2,94,0,1,"Pattani","TH94",557875,NA
2020-06-30,171,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-06-30,171,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-06-30,171,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-06-30,171,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-06-30,171,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-06-30,171,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-06-30,171,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681,NA
2020-06-30,171,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-06-30,171,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-06-30,171,"ยะลา",0,134,0,2,"Yala","TH95",409580,NA
2020-06-30,171,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-06-30,171,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-06-30,171,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-06-30,171,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-06-30,171,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-06-30,171,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-06-30,171,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-06-30,171,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-06-30,171,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-06-30,171,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-06-30,171,"สงขลา",3,134,0,0,"Songkhla","TH90",1574431,NA
2020-06-30,171,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-06-30,171,"สมุทรปราการ",20,146,0,4,"Samut Prakan","TH11",2968727,NA
2020-06-30,171,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-06-30,171,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-06-30,171,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-06-30,171,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-06-30,171,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-06-30,171,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-06-30,171,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922,NA
2020-06-30,171,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-06-30,171,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-06-30,171,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-06-30,171,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-06-30,171,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-06-30,171,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-06-30,171,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-06-30,171,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-06-30,171,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-06-30,171,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-06-30,171,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-06-30,171,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819,NA
2020-06-30,171,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-06-30,171,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-06-30,171,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-06-30,171,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-06-30,171,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-07-31,202,"กระบี่",0,20,0,0,"Krabi","TH81",347995,NA
2020-07-31,202,"กรุงเทพมหานคร",44,1650,0,24,"Bangkok","TH10",10709136,NA
2020-07-31,202,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-07-31,202,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-07-31,202,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-07-31,202,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-07-31,202,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-07-31,202,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-07-31,202,"ชลบุรี",62,196,0,2,"Chon Buri","TH20",2147385,NA
2020-07-31,202,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-07-31,202,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-07-31,202,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-07-31,202,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-07-31,202,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-07-31,202,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-07-31,202,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-07-31,202,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-07-31,202,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-07-31,202,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-07-31,202,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-07-31,202,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-07-31,202,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476,NA
2020-07-31,202,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304,NA
2020-07-31,202,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-07-31,202,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-07-31,202,"บุรีรัมย์",0,13,0,1,"Buri Ram","TH31",985709,NA
2020-07-31,202,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209,NA
2020-07-31,202,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-07-31,202,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420,NA
2020-07-31,202,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875,NA
2020-07-31,202,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-07-31,202,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-07-31,202,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-07-31,202,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-07-31,202,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-07-31,202,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-07-31,202,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681,NA
2020-07-31,202,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-07-31,202,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-07-31,202,"ยะลา",0,134,0,2,"Yala","TH95",409580,NA
2020-07-31,202,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-07-31,202,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-07-31,202,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-07-31,202,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-07-31,202,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-07-31,202,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-07-31,202,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-07-31,202,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-07-31,202,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-07-31,202,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-07-31,202,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431,NA
2020-07-31,202,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-07-31,202,"สมุทรปราการ",32,178,0,4,"Samut Prakan","TH11",2968727,NA
2020-07-31,202,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-07-31,202,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-07-31,202,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-07-31,202,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-07-31,202,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-07-31,202,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-07-31,202,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922,NA
2020-07-31,202,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-07-31,202,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-07-31,202,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-07-31,202,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-07-31,202,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-07-31,202,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-07-31,202,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-07-31,202,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-07-31,202,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-07-31,202,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-07-31,202,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-07-31,202,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819,NA
2020-07-31,202,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-07-31,202,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-07-31,202,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-07-31,202,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-07-31,202,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-08-31,233,"กระบี่",0,20,0,0,"Krabi","TH81",347995,NA
2020-08-31,233,"กรุงเทพมหานคร",30,1680,0,24,"Bangkok","TH10",10709136,NA
2020-08-31,233,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-08-31,233,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-08-31,233,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-08-31,233,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-08-31,233,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-08-31,233,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-08-31,233,"ชลบุรี",66,262,0,2,"Chon Buri","TH20",2147385,NA
2020-08-31,233,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-08-31,233,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-08-31,233,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-08-31,233,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-08-31,233,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-08-31,233,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-08-31,233,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-08-31,233,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-08-31,233,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-08-31,233,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-08-31,233,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-08-31,233,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-08-31,233,"นนทบุรี",0,160,0,3,"Nonthaburi","TH12",1940476,NA
2020-08-31,233,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304,NA
2020-08-31,233,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-08-31,233,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-08-31,233,"บุรีรัมย์",1,14,0,1,"Buri Ram","TH31",985709,NA
2020-08-31,233,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209,NA
2020-08-31,233,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-08-31,233,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420,NA
2020-08-31,233,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875,NA
2020-08-31,233,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-08-31,233,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-08-31,233,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-08-31,233,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-08-31,233,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-08-31,233,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-08-31,233,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681,NA
2020-08-31,233,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-08-31,233,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-08-31,233,"ยะลา",0,134,0,2,"Yala","TH95",409580,NA
2020-08-31,233,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-08-31,233,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-08-31,233,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-08-31,233,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-08-31,233,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-08-31,233,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-08-31,233,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-08-31,233,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-08-31,233,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-08-31,233,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-08-31,233,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431,NA
2020-08-31,233,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-08-31,233,"สมุทรปราการ",5,183,0,4,"Samut Prakan","TH11",2968727,NA
2020-08-31,233,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-08-31,233,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-08-31,233,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-08-31,233,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-08-31,233,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-08-31,233,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-08-31,233,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922,NA
2020-08-31,233,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-08-31,233,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-08-31,233,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-08-31,233,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-08-31,233,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-08-31,233,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-08-31,233,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-08-31,233,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-08-31,233,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-08-31,233,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-08-31,233,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-08-31,233,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819,NA
2020-08-31,233,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-08-31,233,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
